area,rooms,is_new,property_id,garages,stratum,property_type,baths,price,neighbourhood,city
51.0,2,False,c9e6ab86-807e-49f5-82e3-d1c911d7b1b7,1,Estrato 4,Apartamento,2,400000000.0,RIÓ NEGRO,Rionegro
96.0,3,False,cbb495a6-917a-4236-98a5-616e2aaa71fc,2,Estrato 4,Apartamento,3,500000000.0,Suramerica,Itaguí
51.0,3,False,cee18859-6e59-487e-b03f-ccd6b859790d,Sin especificar,Estrato 2,Apartamento,1,100000000.0,Centro administrativo,Medellín
63.0,3,False,d167156a-6bb8-4bfd-a4cc-f3de397b8001,1,Estrato 3,Apartamento,2,290000000.0,Rodeo Alto,Medellín
98.0,3,False,da9ba536-5bbd-41a2-9f56-46b8397d8690,1,Estrato 6,Apartamento,2,750000000.0,Loma de los Gonzalez,Medellín
136.0,3,False,e283a914-08e1-403e-83f8-2f5824345c82,1,Estrato 5,Apartamento,3,680000000.0,Loma del Escobero,Envigado
50.0,2,False,e291c933-d676-4246-812d-872929d3c5c1,1,Estrato 4,Apartamento,2,310000000.0,San german,Medellín
100.0,3,False,ea28fecf-4741-4bd3-9533-743d38f260fc,1,Estrato 5,Apartamento,3,630000000.0,Laureles,Medellín
70.0,3,False,eb52862e-6746-4eae-9e06-b59fb8d3b422,Sin especificar,Estrato 3,Apartamento,1,230000000.0,La cabañita,Bello
49.0,2,False,edad9346-731c-41f2-bd16-d1b2a7bd1f15,Sin especificar,Estrato 2,Apartamento,1,260000000.0,Sabaneta real,Sabaneta
58.0,3,False,ee1765c3-a836-450c-9ea9-c35a7fc3b04b,Sin especificar,Estrato 2,Apartamento,2,185000000.0,Urbanizacion doña maria robledo,Medellín
143.0,4,False,ee4b71cd-620a-48c3-be64-9fd499001919,Sin especificar,Estrato 5,Apartamento,4,550000000.0,Laureles,Medellín
77.0,2,False,f316f621-f6e9-4808-a744-55a8318aff84,1,Estrato 4,Apartamento,3,550000000.0,Cumbres,Envigado
87.0,3,False,fb78fc25-15ef-4ee5-9340-deecb898d51d,1,Estrato 4,Apartamento,2,350000000.0,La Aldea,La Estrella
77.0,3,False,53fac971-5df5-4c99-82c0-1560ca54713d,1,Estrato 3,Apartamento,2,420000000.0,Urbanizacion colinas del sur,Medellín
71.5,3,False,ea91e0ae-e01a-49d6-ae5d-02d546537a5b,1,Estrato 3,Apartamento,2,315000000.0,Cordoba,Medellín
83.0,3,False,b0b438c1-dd3f-4921-aa9e-fbb44c53af02,1,Estrato 4,Apartamento,2,410000000.0,La Ceja,La ceja
65.0,2,False,57b3b1fb-2ec1-4747-9a97-70e97dede170,1,Estrato 4,Apartamento,2,498000000.0,Santa fe,Medellín
104.0,3,False,e346a61f-7cab-4fd5-99ef-d31fcface234,1,Estrato 5,Apartamento,3,660000000.0,Laureles Nogal,Medellín
52.0,3,False,c5019eac-d07c-4cad-8344-be26e1308c25,Sin especificar,Estrato 3,Apartamento,2,210000000.0,Urbanizacion doña maria robledo,Medellín
209.0,4,False,c3ad3999-f9c1-4e12-856f-df97f5d2f809,3,Estrato 6,Apartamento,4,765000000.0,Santa María de los Ángeles  El Poblado,Medellín
144.0,4,False,dcaee866-8c90-486c-b688-0e9c539d5e6f,2,Estrato 6,Apartamento,4,950000000.0,Patio bonito,Medellín
133.0,3,False,298f12e0-d14f-46e5-8f71-176f75384c2d,1,Estrato 5,Apartamento,2,465000000.0,Laureles,Medellín
131.0,3,False,9bc462b1-db76-4e3d-96ef-e147349066a2,Sin especificar,Estrato 4,Apartamento,2,520000000.0,La América,Medellín
132.0,3,False,ba8cd224-f847-4310-804b-e25624797ade,1,Estrato 5,Apartamento,2,460000000.0,EL NOGAL,Medellín
52.0,3,False,5553144a-1d47-487e-b6dc-263850dd612d,Sin especificar,Estrato 3,Apartamento,2,220000000.0,Pajarito,Medellín
180.0,3,False,24351f6e-253c-4f27-9cf0-d3c1ca2220f6,2,Estrato 6,Apartamento,4,1200000000.0,San Lucas,Medellín
220.0,4,False,caa71342-9e37-458f-8279-1e630572194f,2,Estrato 6,Apartamento,5,870000000.0,Altos del Poblado,Medellín
220.0,3,False,a7dbd276-67ae-4fb1-a57d-c7dd7373493f,3,Estrato 6,Apartamento,3,1170000000.0,Las Palmas,Medellín
172.0,3,False,9f83011f-be92-4f71-993e-2f59ee7c0aae,2,Estrato 6,Apartamento,4,700000000.0,Milla de Oro,Medellín
128.0,3,False,6fcf924d-7aa4-4318-8472-4c1010c9dac0,2,Estrato 6,Apartamento,3,630000000.0,El Tesoro,Medellín
71.0,3,False,f72f2ef3-055c-4f53-a31d-a43604e723ad,1,Estrato 4,Apartamento,2,400000000.0,Calasanz,Medellín
110.0,3,False,03af4d59-7325-4aa8-8326-7cd7f7425005,2,Estrato 6,Apartamento,2,600000000.0,El Poblado,Medellín
172.0,3,False,b3ae5238-11a4-4ffe-afc7-abd9323ac5df,2,Estrato 6,Apartamento,4,1050000000.0,Loma de los Gonzalez,Medellín
207.0,3,False,cf15f792-5d76-4173-b2ac-3d1e9cbe2c95,2,Estrato 6,Apartamento,5,1400000000.0,El Tesoro,Medellín
136.0,3,False,76aa22eb-65f2-4e61-9bbd-e1efb98d240e,2,Estrato 6,Apartamento,4,840000000.0,Castropol,Medellín
300.0,3,False,d7a51d2a-6a59-4366-87bb-4d692f4f7122,2,Estrato 6,Apartamento,3,1350000000.0,Santa María de los Ángeles,Medellín
127.0,3,False,81be6ee9-5d6e-4331-8003-7e0e0962aa33,2,Estrato 6,Apartamento,3,850000000.0,Santa María de los Ángeles,Medellín
134.0,4,False,40da0431-1959-480a-8869-eb1fa65b74f4,2,Estrato 6,Apartamento,4,730000000.0,Santa María de los Ángeles,Medellín
190.0,3,False,951786ff-935d-4a2f-abd3-637adde45910,2,Estrato 6,Apartamento,4,1300000000.0,La Tomatera,Medellín
237.0,3,False,6cee8dc9-433b-4acb-9701-2042a8b6555a,2,Estrato 6,Apartamento,5,1500000000.0,Poblado,Medellín
110.0,3,False,dff73b9d-7ba2-4c5e-b593-f59dcab65b40,1,Estrato 5,Apartamento,2,480000000.0,Florida Nueva,Medellín
199.0,3,False,3ebb863e-25af-4124-b4c5-bf43e3f5a484,2,Estrato 6,Apartamento,3,1330000000.0,Los Balsos,Medellín
48.0,1,False,3bfda340-e61a-4343-88ef-c634a2b311de,Sin especificar,Estrato 3,Apartamento,1,144000000.0,Montefrio,San Jerónimo
75.0,3,False,3e99014b-8795-4a05-90f6-d34a23399bd7,1,Estrato 3,Apartamento,2,380000000.0,Prados de sabaneta,Medellín
52.0,2,False,bb85c829-b9fb-4f0a-be94-f9386044fa64,Sin especificar,Estrato 3,Apartamento,2,195000000.0,San Antonio de Prado,Medellín
45.0,3,False,82cf1f43-1030-4b50-a42a-cdfb69b15c12,Sin especificar,Estrato 2,Apartamento,1,120000000.0,Robledo la Aurora,Medellín
162.0,4,False,d7ec5781-4b99-4509-80eb-88e9e3116d46,1,Estrato 5,Apartamento,2,540000000.0,Occidente Simón Bolívar,Medellín
67.7,3,False,82666f1a-1bbb-4ce2-b01a-165c4cd10fc8,1,Estrato 4,Apartamento,2,415000000.0,San Germán,Medellín
65.0,2,False,345c86e9-8cef-4ef5-852e-cfb00cf49fb1,1,Estrato 3,Apartamento,2,315000000.0,La América,Medellín
210.0,5,False,b1d63379-5f21-4a55-b1e4-715f7f8b04c3,2,Estrato 5,Apartamento,6,1200000000.0,Laureles,Medellín
210.0,3,False,c8073cb7-498a-4af5-a7f9-d8691e20225c,2,Estrato 6,Apartamento,3,850000000.0,Santa Maria de los Angeles,Medellín
125.0,3,False,77bb57f8-4fb8-444e-b532-f60971156252,1,Estrato 5,Apartamento,3,750000000.0,La Castellana,Medellín
133.0,3,False,1e8344d2-84be-40e4-a233-4d21119077ca,1,Estrato 6,Apartamento,3,670000000.0,Los balsos no.2,Medellín
134.0,3,False,1d85351b-8a30-433a-93c9-bb359b798ee1,2,Estrato 6,Apartamento,3,670000000.0,El Tesoro,Medellín
63.0,2,False,09339911-97aa-4b8f-b7e4-2d77f77f3350,Sin especificar,Estrato 5,Apartamento,2,320000000.0,Rosales,Medellín
288.0,3,False,ee100283-9d9d-4642-80a8-e785ed1cd77a,3,Estrato 6,Apartamento,4,1900000000.0,El Tesoro,Medellín
86.0,3,False,a84bd15d-99f2-4918-8b7a-fb87ee8ab17a,1,Estrato 4,Apartamento,3,360000000.0,La Almeria,Medellín
155.0,3,False,59742d1b-0b5e-45b8-afbb-b21c2ac8089a,2,Estrato 5,Apartamento,4,850000000.0,Laureles,Medellín
125.0,3,False,2edddbbc-9406-4c4f-91f8-d24328c84e6f,1,Estrato 5,Apartamento,2,480000000.0,Florida Nueva,Medellín
100.0,3,False,a43fa2bd-fe9f-44f7-9600-c1235f1bc82c,Sin especificar,Estrato 3,Apartamento,2,250000000.0,Campo Valdes,Medellín
204.0,3,False,717b6f4d-3e08-4149-ab4f-f981e8a24c10,2,Estrato 6,Apartamento,3,1200000000.0,Los balsos no.2,Medellín
126.0,3,False,335b873c-e4c6-4f73-88a1-230b6ceefd9b,2,Estrato 5,Apartamento,3,545000000.0,Laureles,Medellín
103.0,3,False,30e40348-8cce-45c7-9845-38472856e735,1,Estrato 4,Apartamento,2,480000000.0,Belén Fatima,Medellín
60.0,3,False,982c87f5-414b-4df4-8e1a-d536a78ecf72,1,Estrato 4,Apartamento,2,410000000.0,San Germán,Medellín
128.0,3,False,7e58b7a2-d679-4db8-8389-4508118c9a6a,1,Estrato 4,Apartamento,3,565000000.0,San Joaquin,Medellín
79.0,3,False,99cf5a05-d505-4fa3-a746-6d7d52203f93,1,Estrato 4,Apartamento,2,385000000.0,Calasanz,Medellín
57.0,3,False,d5b37581-5d34-4e2e-9382-7cf142b24360,1,Estrato 3,Apartamento,2,220000000.0,Robledo,Medellín
182.0,3,False,29d52677-e6b0-4b65-9222-496d67323f2d,2,Estrato 6,Apartamento,4,830000000.0,Castropol,Medellín
160.0,3,False,c2698c11-ba1e-4eda-8f68-30c4f2d88286,2,Estrato 6,Apartamento,4,1400000000.0,Poblado Altos Del Poblado,Medellín
38.0,2,False,02e56e58-0692-4dfe-a6ab-81a82c16aed3,Sin especificar,Estrato 2,Apartamento,1,118000000.0,San Javier,Medellín
56.0,3,False,c5c1aa22-1b3d-4fd0-9b7c-6b6bf4ee4e9c,Sin especificar,Estrato 3,Apartamento,2,250000000.0,Calasanz,Medellín
81.0,2,False,47cdfb93-9830-43e5-ab5d-3ab8f53926b8,1,Estrato 4,Apartamento,2,584000000.0,Laureles,Medellín
119.0,3,False,da075219-8bc9-40fc-aa7d-1c69f77dbc55,1,Estrato 5,Apartamento,3,678000000.0,Calasanz,Medellín
71.0,3,False,e4951d44-8dc1-432b-a215-a643ceaf97a3,1,Estrato 5,Apartamento,2,345000000.0,Medellín,Medellín
110.0,4,False,1582ca01-03ef-4903-8523-319f93ab5bc9,1,Estrato 3,Apartamento,3,373000000.0,Rodeo Alto,Medellín
132.0,4,False,8f50bf5a-bbb2-4643-afd5-85a04f9472da,2,Estrato 6,Apartamento,3,690000000.0,Conquistadores,Medellín
118.0,3,False,6ac94956-510f-4248-9ac2-6c8cd837a33c,1,Estrato 5,Apartamento,3,610000000.0,Laureles,Medellín
104.0,3,False,aa50cca2-d002-4f3f-84e1-6babef8deed3,1,Estrato 5,Apartamento,3,623000000.0,Velodromo,Medellín
64.0,3,False,eeb5ec04-cd00-4bcd-bfa3-e0537ce0b8a1,Sin especificar,Estrato 4,Apartamento,2,310000000.0,Las Playas,Medellín
156.0,3,False,02bcf363-85f4-4f80-b823-d0033941e915,2,Estrato 5,Apartamento,3,890000000.0,Laureles,Medellín
108.0,3,False,9c693c44-73ae-439d-ba54-1f2df1df3678,1,Estrato 5,Apartamento,3,490000000.0,Laureles,Medellín
110.0,1,False,91a08b43-10de-4fa4-a4f4-284952cf0224,2,Estrato 5,Apartamento,2,500000000.0,Conquistadores,Medellín
175.0,4,False,10d5e9c2-6c62-489a-9349-a642f59c7402,1,Estrato 5,Apartamento,2,1150000000.0,Conquistadores,Medellín
208.0,3,False,cb451ce3-f5d7-4f60-821f-1f31570b3c1a,2,Estrato 6,Apartamento,3,900000000.0,Urbanizacion carlos e restrepo,Medellín
107.0,3,False,46f064ea-0393-4827-9973-1af53c93ba51,1,Estrato 5,Apartamento,3,760000000.0,La Castellana,Medellín
133.0,4,False,4b54bcd7-bfd6-42aa-aafc-218ad22c4688,1,Estrato 5,Apartamento,4,710000000.0,Estadio,Medellín
107.0,3,False,da1c6bf1-d566-46f9-9292-241f7ee106fd,1,Estrato 5,Apartamento,2,520000000.0,Laureles,Medellín
70.0,3,False,3b9936b7-a89d-46fc-8e3a-692fef982e93,1,Estrato 4,Apartamento,2,385000000.0,San Germán,Medellín
75.0,3,False,b5d5d3a5-ded5-4cb5-848b-a4e8b2efc404,Sin especificar,Estrato 4,Apartamento,2,300000000.0,López de Mesa,Medellín
94.0,3,False,820141d4-d37e-4550-81f6-dfb512508aab,1,Estrato 5,Apartamento,2,400000000.0,Calasanz,Medellín
121.0,3,False,ecd9f1f5-badf-4085-bab6-9a05352c5a9b,1,Estrato 5,Apartamento,3,465000000.0,La Castellana,Medellín
104.0,3,False,b166a920-6fbc-4ec1-95e9-2a4872135870,1,Estrato 5,Apartamento,3,623000000.0,Velodromo,Medellín
69.0,3,False,6816879f-b4cf-4cd4-a9b8-cd00586a4fcf,1,Estrato 5,Apartamento,2,410000000.0,Loma de los Bernal,Medellín
136.0,3,False,bd3d1302-e5b8-4009-8dad-cc2ab75268ff,1,Estrato 5,Apartamento,2,490000000.0,La América,Medellín
192.0,4,False,ae7dee23-141c-4910-8271-a7fd9c06fa83,2,Estrato 6,Apartamento,6,800000000.0,Los Balsos,Medellín
119.0,3,False,f79d32e6-63cc-4339-b645-85bf57e09860,Sin especificar,Estrato 3,Apartamento,2,320000000.0,Campo Valdes,Medellín
130.0,4,False,03d67812-aeab-4446-a66b-8c7d5d8ecd59,1,Estrato 5,Apartamento,5,930000000.0,Las Acacias,Medellín
87.0,3,False,0d18af86-1ae6-4182-885a-93cac15169de,1,Estrato 5,Apartamento,2,377000000.0,Estadio,Medellín
280.0,3,False,f1470d0b-5806-401b-9166-8aa23acec38e,2,Estrato 6,Apartamento,6,1100000000.0,El Poblado,Medellín
52.0,3,False,a45f6ac0-573f-496a-9d44-28be496c94fd,1,Estrato 3,Apartamento,2,250000000.0,Buenos Aires,Medellín
168.0,3,False,fbe355a9-a65f-4284-a4ee-0231e4b1f40c,2,Estrato 6,Apartamento,3,980000000.0,El Poblado,Medellín
125.0,2,False,342980a1-379b-4cbf-b379-77a1c98c84b2,2,Estrato 6,Apartamento,Sin especificar,1200000000.0,El Poblado,Medellín
72.0,3,False,48d6e489-ff68-4d10-8ffc-4c7136cabafc,1,Estrato 2,Apartamento,2,350000000.0,Robledo,Medellín
51.0,1,False,b1423379-e4d9-4f0c-9e3d-a88a65d4455f,Sin especificar,Estrato 6,Apartamento,2,385000000.0,CIUDAD DEL RIO,Medellín
398.0,4,False,a496db94-54e2-4ee0-ba23-983cfce045e0,3,Estrato 6,Apartamento,5,1800000000.0,Los Balsos,Medellín
56.0,3,False,96260bb0-06da-4c42-84cc-1e9b36f057e2,1,Estrato 3,Apartamento,2,285000000.0,sabaneta,Sabaneta
246.0,4,False,23f1aaef-fcea-42ef-a573-06d5b3e65a9b,2,Estrato 5,Apartamento,4,870000000.0,Laureles,Medellín
55.0,3,False,f6bc0079-7270-4e9c-93ed-8f97a5fd7bb3,Sin especificar,Estrato 2,Apartamento,1,160000000.0,La tablaza,La Estrella
76.0,2,False,8822c4a9-5f2b-4ce1-801e-6f5f0cebbdfd,2,Estrato 5,Apartamento,2,540000000.0,Poblado,Medellín
212.0,4,False,60918954-9d6b-496a-b9bb-4fb903d4c8b9,2,Estrato 6,Apartamento,3,850000000.0,Los Balsos,Medellín
62.0,2,False,8931fdb1-757a-4269-97ef-55fabcefdd73,1,Estrato 3,Apartamento,2,220000000.0,San Antonio de Prado,Medellín
280.0,3,False,ac760a99-1559-41dc-84d9-820bafb0e854,3,Estrato 6,Apartamento,5,2100000000.0,PARQUE POBLADO,Medellín
98.0,2,False,3adfd82d-ae99-45c3-8441-29c8a81f76da,1,Estrato 4,Apartamento,2,561675240.0,Florida nueva,Medellín
122.0,4,False,5c39da6e-0259-4580-be83-a2ecd5e6968d,Sin especificar,Estrato 4,Apartamento,3,480000000.0,Belén Los Alpes,Medellín
77.0,3,False,6e97ece3-c582-4ce9-8846-f7b1fae38733,1,Estrato 5,Apartamento,3,320000000.0,Urbanizacion altos de pilarica,Medellín
45.0,2,False,0608828e-d5ac-4ff1-a2bb-1eb222817bda,1,Estrato 3,Apartamento,2,155000000.0,Los cerros - el vergel,Otros Municipios
46.0,2,False,079a1687-8036-4884-a43a-e1dcf61d7412,Sin especificar,Estrato 3,Apartamento,1,125000000.0,San diego,Medellín
65.0,2,False,cd3b9ef2-a9d0-4e91-b056-2730f9809da6,Sin especificar,Estrato 4,Apartamento,2,280000000.0,Barrio Cristóbal,Medellín
262.0,4,False,d541dd92-3505-4654-91c8-c4a05a737530,Sin especificar,Estrato 6,Apartamento,5,1020000000.0,Urbanizacion vegas del poblado,Medellín
100.0,3,False,346f7304-1735-4578-b57f-886a7d3359b3,Sin especificar,Estrato 5,Apartamento,3,655000000.0,Laureles,Medellín
253.0,3,False,7db13db1-6c57-4790-b2ee-55043f548d4c,3,Estrato 6,Apartamento,4,1200000000.0,El Poblado,Medellín
153.0,3,False,bb601c9e-29f3-4da5-a9b7-586b3eb8d831,2,Estrato 6,Apartamento,4,1280000000.0,El Campestre,Medellín
185.0,3,False,4275fdf4-8382-43f4-8e4b-f330031d50a8,2,Estrato 6,Apartamento,3,1040000000.0,Las palmas,Medellín
58.0,3,False,2b94ac6b-848a-4b13-99d9-0108fb7cca6e,Sin especificar,Estrato 4,Apartamento,2,260000000.0,La pilarica,Medellín
198.0,5,False,14c17b84-ae59-4d4c-a1fd-66613f199798,Sin especificar,Estrato 6,Apartamento,4,710000000.0,Urbanizacion santa maria de oviedo,Medellín
325.0,3,False,58bdcbab-5b6a-46f1-a9ca-3e15932e8fe3,Sin especificar,Estrato 6,Apartamento,4,1130000000.0,La florida,Medellín
127.0,3,False,d2500e1e-8a18-4a26-8c19-1066cae15af0,Sin especificar,Estrato 6,Apartamento,3,870000000.0,Alejandría,Medellín
153.0,3,False,c9d36660-8b92-43d9-b6ca-3009b6d4bbe9,2,Estrato 6,Apartamento,3,995000000.0,Santa maria de los angeles,Medellín
165.0,3,False,b0f50456-049f-42a7-831f-165b5788bf5c,Sin especificar,Estrato 5,Apartamento,3,810000000.0,Zuñiga,Envigado
183.0,3,False,a98cc997-32c8-40ae-91da-3d4880e7b777,Sin especificar,Estrato 6,Apartamento,3,900000000.0,Loma de los Gonzalez,Medellín
234.0,3,False,8350ac59-fa6d-42b4-a911-4801fa840252,Sin especificar,Estrato 6,Apartamento,4,986000000.0,Patio Bonito,Medellín
252.0,4,False,461d8c3d-0065-4cd9-a9a1-932e55c41083,Sin especificar,Estrato 6,Apartamento,5,1000000000.0,El Campestre,Medellín
135.0,3,False,7338354b-e131-4af3-b5eb-e90a790f8ad3,Sin especificar,Estrato 5,Apartamento,2,590000000.0,La aguacatala,Medellín
70.0,3,False,cb23d6d5-e94e-4d45-8e49-06104f4926ca,Sin especificar,Estrato 4,Apartamento,2,470000000.0,La Cuenca,Envigado
90.0,2,False,a2749c83-7a25-4916-87b3-fd2e7b364317,Sin especificar,Estrato 6,Apartamento,3,725000000.0,Castropol,Medellín
160.0,2,False,295dd54c-b9e6-4d29-89cb-1365d32cb763,Sin especificar,Estrato 6,Apartamento,3,1165000000.0,San lucas,Medellín
104.0,3,False,2523ef30-de75-4140-8353-be2a5a45f211,Sin especificar,Estrato 6,Apartamento,2,700000000.0,Las palmas,Medellín
275.0,4,False,e32bbbe8-968b-4d7b-8a22-1ff5e01a6bad,Sin especificar,Estrato 5,Apartamento,4,1730000000.0,Loma De Los Benedictinos,Envigado
143.0,3,False,798e56ef-3913-4a43-b365-e619437f7424,Sin especificar,Estrato 6,Apartamento,3,650000000.0,San lucas,Medellín
120.0,3,False,d26c0ce4-91f4-4895-b205-59ae3de97c6f,Sin especificar,Estrato 5,Apartamento,2,610000000.0,La abadia,Envigado
174.0,4,False,49d40534-cd3f-460f-9b61-78bc40dfe7a1,Sin especificar,Estrato 6,Apartamento,4,690000000.0,El diamante,Medellín
85.0,3,False,d8abf504-6315-41ba-af1b-f3bd0cfbfda5,Sin especificar,Estrato 4,Apartamento,2,435000000.0,Manila,Medellín
260.0,3,False,1995174b-a64d-40f1-8f4e-a41ea63e0244,Sin especificar,Estrato 6,Apartamento,4,960000000.0,La Tomatera,Medellín
215.0,3,False,0d36f235-c294-4c72-885d-be3ce248424f,Sin especificar,Estrato 6,Apartamento,3,900000000.0,Patio Bonito,Medellín
170.0,4,False,9506671c-f398-4a29-861a-4ac8a60f5c56,Sin especificar,Estrato 5,Apartamento,3,545000000.0,Jardines,Envigado
124.0,2,False,f1b3ef2f-6d0e-46b7-a440-7f175f2e32a9,Sin especificar,Estrato 6,Apartamento,3,590000000.0,San lucas,Medellín
194.0,3,False,913df837-f2dd-4241-b92f-7fc57bc18ee3,Sin especificar,Estrato 6,Apartamento,4,900000000.0,Los balsos no.2,Medellín
67.0,3,False,e4c42a0f-8c38-4ae0-ae62-0b9674c09d1b,2,Estrato 6,Apartamento,2,485000000.0,Castropol,Medellín
183.0,3,False,b40c7e10-3078-4d7f-8f77-7755ecadce93,Sin especificar,Estrato 6,Apartamento,4,850000000.0,Castropol,Medellín
61.0,2,False,c2e04ed6-8414-4ac8-a61d-f1a4e89325bb,Sin especificar,Estrato 5,Apartamento,2,420000000.0,Castropol,Medellín
100.0,3,False,ea3429ae-4997-41fb-8a19-6f43e2e8ca1d,Sin especificar,Estrato 5,Apartamento,3,750000000.0,Mesa,Envigado
68.0,3,False,df504f55-d347-4d94-88ad-093e0bb07b84,Sin especificar,Estrato 4,Apartamento,2,390000000.0,San diego,Medellín
137.0,3,False,c881ac3c-bd61-4010-b545-e11d46ac46ba,Sin especificar,Estrato 6,Apartamento,4,1050000000.0,La linde,Medellín
80.0,1,False,51ce690c-aac1-4e17-b083-f70ba8f8fc15,Sin especificar,Estrato 6,Apartamento,2,560000000.0,San lucas,Medellín
174.0,3,False,50ddefe7-0d68-4d47-85b0-3a6884516440,Sin especificar,Estrato 6,Apartamento,3,715000000.0,El diamante,Medellín
178.0,3,False,0b77e29b-9511-48cf-84ae-589afaaeda95,Sin especificar,Estrato 6,Apartamento,3,1300000000.0,Fizebad,El Retiro
95.0,3,False,48977f78-95de-4691-a958-583a4e90a03f,Sin especificar,Estrato 5,Apartamento,2,470000000.0,San diego,Medellín
32.0,1,False,b270684b-eee7-434b-8560-21b9d218049b,Sin especificar,Estrato 6,Apartamento,1,400000000.0,El diamante,Medellín
123.0,3,False,280ce392-35fa-4f03-af9e-996ffed9c820,Sin especificar,Estrato 6,Apartamento,4,880000000.0,Santa maria de los angeles,Medellín
222.0,3,False,52862b2c-e4b4-4413-81c6-9bee031fc8f2,Sin especificar,Estrato 6,Apartamento,4,880000000.0,San lucas,Medellín
110.0,3,False,ceae1eba-03b5-4f90-96a3-bdc18fd0834e,Sin especificar,Estrato 6,Apartamento,2,955000000.0,Castropol,Medellín
100.0,3,False,16363fbb-d079-4450-b201-12b53cc42d84,Sin especificar,Estrato 5,Apartamento,2,705000000.0,Mesa,Envigado
73.0,2,False,4a969a4e-4630-47ee-847f-7018905f0f2c,Sin especificar,Estrato 6,Apartamento,2,750000000.0,Alejandría,Medellín
240.0,3,False,9ecce0ca-0be4-475c-94c8-9ce91482621b,Sin especificar,Estrato 6,Apartamento,Sin especificar,1490000000.0,El tesoro,Medellín
116.0,3,False,26d5ffef-8396-41e7-b3ce-1676072e67e6,Sin especificar,Estrato 5,Apartamento,4,640000000.0,TRANSV INTERMEDIA,Envigado
140.0,3,False,dca8ab00-4af7-42bf-bd92-26e629b833eb,Sin especificar,Estrato 6,Apartamento,3,710000000.0,Transversal Inferior,Medellín
74.0,2,False,4a6418b2-f984-4c7e-b17f-edfb3795ce46,Sin especificar,Estrato 6,Apartamento,3,570000000.0,Ciudad del Río,Medellín
153.0,3,False,484a1b14-61a6-4934-893e-7003a464a63a,Sin especificar,Estrato 6,Apartamento,4,1250000000.0,La florida,Medellín
88.0,2,False,f9a52980-4577-44d2-9575-d249a3802c17,Sin especificar,Estrato 6,Apartamento,2,620000000.0,Los balsos no.2,Medellín
128.0,3,False,09c986b3-1b4e-4a26-8bd1-da84d548ed3b,Sin especificar,Estrato 5,Apartamento,3,680000000.0,El diamante,Medellín
260.0,3,False,4da3c7e2-afb6-4a99-a7ce-6468abd803a8,Sin especificar,Estrato 6,Apartamento,4,1600000000.0,El Campestre,Medellín
78.0,2,False,4cce7431-0e68-4784-9716-d3433ec65f01,Sin especificar,Estrato 6,Apartamento,2,450000000.0,Santa maria de los angeles,Medellín
168.0,3,False,4690edd1-dfb8-4bfb-81c8-0d071cd862ad,Sin especificar,Estrato 6,Apartamento,3,1250000000.0,Urbanizacion santa maria de oviedo,Medellín
63.0,3,False,a11d6887-aa66-4770-b5bc-cb48601dc5b3,Sin especificar,Estrato 5,Apartamento,2,460000000.0,Ciudad del Río,Medellín
134.0,3,False,272c3c12-2e5a-4420-a570-9ca6d94867a2,Sin especificar,Estrato 6,Apartamento,4,860000000.0,Santa maria de los angeles,Medellín
150.0,2,False,974976d3-ab3c-4eec-b0d6-b47ead01f931,Sin especificar,Estrato 6,Apartamento,3,970000000.0,La florida,Medellín
140.0,3,False,877c7d37-e52d-4d16-8a83-515a0e700a7d,Sin especificar,Estrato 5,Apartamento,4,820000000.0,Zuñiga,Envigado
115.0,3,False,68099c18-0429-4c76-8ba2-e1d511f9ddc7,Sin especificar,Estrato 6,Apartamento,3,765000000.0,Castropol,Medellín
136.0,3,False,9dac180a-7157-47b3-bb3e-b6ffa358319e,2,Estrato 6,Apartamento,4,1519062328.0,El Poblado,Medellín
49.0,3,False,ca2fb8c9-a5b2-4ccd-a09e-2623f1fcd229,Sin especificar,Estrato 4,Apartamento,1,210000000.0,Urbanizacion bucaros 2,Bello
533.0,3,False,3b111d8a-2283-4c40-9a7b-dcd27f381b23,3,Estrato 6,Apartamento,5,2500000000.0,El Poblado,Medellín
82.0,2,False,0bacc68d-88c9-4074-99f7-906e5a714252,Sin especificar,Estrato 5,Apartamento,2,445000000.0,Las Palmas,Medellín
42.0,2,False,1d4d80cd-58d1-4cd8-a33e-ce2534699e8f,1,Estrato 5,Apartamento,1,100000000.0,Robledo,Medellín
67.0,3,False,774780a5-69f6-4d98-8d75-30378785d43b,Sin especificar,Estrato 3,Apartamento,1,200000000.0,Tricentenario,Medellín
57.0,2,False,8ae7c353-d0ea-41ed-80b4-7290fca133fc,1,Estrato 4,Apartamento,2,350000000.0,La quiebra,Medellín
74.0,3,False,bdb2de86-4bb6-4639-a572-36bda2ec6ec6,1,Estrato 6,Apartamento,2,540000000.0,Las lomas no.1,Medellín
47.0,2,False,9196dba1-5844-40b2-a74c-f07d4730e2a9,Sin especificar,Estrato 4,Apartamento,1,240000000.0,El danubio,Medellín
129.0,3,False,d398e34b-4824-47d1-b26d-56c7f8d49127,1,Estrato 6,Apartamento,2,750000000.0,El Poblado,Medellín
330.0,8,False,0feb841b-9d1b-4e58-8e0a-106ec0e0d68c,Sin especificar,Estrato 4,Apartamento,3,800000000.0,Prado,Medellín
109.0,3,False,3d084af7-65d1-4b19-a059-115a6545a0db,Sin especificar,Estrato 4,Apartamento,2,350000000.0,La floresta,Medellín
